document_id,source_group,relative_path,extension,actual_format,size_bytes,sha256,duplicate_of,extract_status,language,segment_count,char_count,error
doc_6492660de9ec471c,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/01.行业汇编合集（25份）/24.触电事故现场处置方案.doc,doc,doc,46080,5a028db0c3490f456916824e70921d4b1a63f98a87bcb0e71f4bf8bf63060486,,success,zh,4,2650,
doc_12084c2911e55c6a,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/01.行业汇编合集（25份）/25.触电事故应急预案演练方案.doc,doc,doc,40960,51315e45082130ef39b9bfd45c5be6de6a9379aa0ee873a8f2381ad9669acbaf,,success,zh,23,2936,
doc_1b388b2db13e7166,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/01.行业汇编合集（25份）/应急预案演练方案10篇最新版.doc,doc,doc,76288,c51a68988ca9b4c4ee9a3f82592aa8aa083400157430919028cb959682e3b2e6,doc_19ea4ad05cdb7c56,duplicate,unknown,0,0,
doc_85213e681a198134,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/02.专项应急预案（30份）/01.XX企业专项应急预案(模板20页).doc,doc,doc,77824,e093028d1802a475c1c929ec4eeeb418cab1b8bd021c681249081d0030dc4619,doc_d7ffa2b0f74b1966,duplicate,unknown,0,0,
doc_d9e521dfca2ff07b,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/02.专项应急预案（30份）/02.触电专项应急预案.docx,docx,docx,18837,4dec64e2245ea4e15ef5fea9e8f4f1fcec7e2a23674c33a9421263f723015f8f,,success,zh,75,2798,
doc_bde3b262df00db4b,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/02.专项应急预案（30份）/03.防洪防汛防风(三防)专项应急预案、演练方案.docx,docx,docx,219372,3e88350a1123e8372c1ae447593e6820a719356631fcdba80c870de66bf1a63e,,success,zh,780,17491,
doc_7c202b116f8a97c6,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/02.专项应急预案（30份）/04.防洪应急预案.doc,doc,doc,62976,3278252036a3e9ceb855f4f56da7bd49d149d7ecb024752357965a159f97aa7d,,success,zh,32,4198,
doc_ffe44eb968d8a53e,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/02.专项应急预案（30份）/05.防洪应急预案.docx,docx,docx,32294,40d0a8232dd15bc9626043d9ef3a00741a83e042e0c0bb7ad9a93dd9972663dc,,success,zh,318,8881,
doc_f4246d75bce9a61b,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/02.专项应急预案（30份）/06.防台风应急预案.docx,docx,docx,18683,5efffe876189f53a0a2d4cdf2d46e6ffa551816a4961d38c60dc4c8fa2f9bb66,,success,zh,190,4027,
doc_b2d113520dbc8ff4,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/02.专项应急预案（30份）/07.防汛防洪专项应急救援预案.doc,doc,doc,83968,017a6e38accab4bdf124a35b645907e6832fc1ce688406277eacbbd5f50fc3ad,,success,zh,11,8752,
doc_d0fa19030d252a4e,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/02.专项应急预案（30份）/08.粉尘爆炸专项应急救援预案.docx,docx,docx,57063,bdc77718a8060adcad832d18234b9777ff49cd92104b971c7eaf133bd6c753bf,,success,zh,159,6239,
doc_f7da595a6582bd27,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/02.专项应急预案（30份）/09.高处坠落事故专项应急预案（17页）.doc,doc,doc,127488,5f488f9f24f2adfd9ca14aafedfa038f9f639c62183a1eed014430a79af09f0b,,success,zh,57,17297,
doc_e466ac6aff661d9b,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/02.专项应急预案（30份）/10.行车使用应急预案.docx,docx,docx,61297,a5bf845eebeb79d21b75afd807f19bb29c5246f8f174a7cca370bffd5d19371c,,success,zh,177,5846,
doc_ddadaf27c8c73fd2,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/02.专项应急预案（30份）/11.火灾专项应急预案.docx,docx,docx,20451,3d8981024e1f325341a7dc2f324b6ef92339bf06d2e1a29c07e98aa11703ebac,,success,zh,90,3643,
doc_7f1c2a3df06b9e67,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/02.专项应急预案（30份）/12.机械伤害专项应急预案.docx,docx,docx,19535,1da9bb3d834eb7c23f550d5b78be3c2a603e1406e4ee7ced759318d42d9e916a,,success,zh,87,3517,
doc_79e1795d1f85e68a,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/02.专项应急预案（30份）/13.基坑坍塌应急预案.doc,doc,doc,40878,b625f78f905eae13573317aa9069b69cd200cdd38a39e27257387205d1bcd719,,success,zh,66,2620,
doc_77792c248473776d,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/02.专项应急预案（30份）/14.灭火和应急疏散预案.doc,doc,doc,35840,82cd6041f0e0b9094315732be797603dbde36e0aa3a0051b57f67372c97ab51e,,success,zh,3,4106,
doc_d5e1b2a631b16772,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/02.专项应急预案（30份）/15.灭火和应急疏散预案模板.doc,doc,doc,89088,5aeec92cad0f199d7d16deab0f490c2ae1c114b48cb7340fead3b8f74b0c03e9,,success,zh,9,5882,
doc_a51aa117b61e10c2,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/02.专项应急预案（30份）/16.灭火和应急疏散预案文件(模板).doc,doc,doc,26624,6b458c5a216c5c733dc54313f2285bf284bc603ed43818293994dfe9552b8144,,success,zh,4,1485,
doc_27d14c5c07086556,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/02.专项应急预案（30份）/17.企业防汛应急预案.docx,docx,docx,14030,8b15e22d3200248330e8b8ddb7c39c4475c81a1bfdf7007f8661327544d75b76,,success,zh,3,694,
doc_d3e69d83cb77d96e,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/02.专项应急预案（30份）/18.起重伤害专项应急预案.docx,docx,docx,19507,5a5f2ac13a3658337af169dd78991c059986213f0d7cd05fac33492227d4c13a,,success,zh,90,3479,
doc_98dddf2eb73094c1,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/02.专项应急预案（30份）/19.三防应急预案模板1.doc,doc,doc,215552,b2b1680725acaeb0df648504a39544f3f93cd8583d66e9d7e80188e1901b1d5d,,success,zh,22,9644,
doc_be2392e330aa62cc,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/02.专项应急预案（30份）/20.三防应急预案模板2.docx,docx,docx,37222,51d72e366f0e36fdc90940dbc951e1884231d5c8e64a787ec4a41e6593f9046e,,success,zh,183,4682,
doc_4e5256f618be50e4,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/02.专项应急预案（30份）/21.三防应急预案模板3.doc,doc,doc,84992,a142410f5ce2c019461d5d8e906802d4c05695e529d48875f9f3612107ea5e7b,,success,zh,32,15072,
doc_501cbb7fd2907707,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/02.专项应急预案（30份）/22.台风应急预案.docx,docx,docx,28732,998d33efb8d7f8a1e9051067e625b37445042399c261e4a4fd54bf10f13af319,,success,zh,3,4865,
doc_4aff57df6b81cbb9,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/02.专项应急预案（30份）/23.天然气应急预案（罐车运输）.doc,doc,doc,25088,2fe5a42d0bcd87fa6e4bfac6af5688b9765369b317eca167fe66a14aa3fa4e04,,success,zh,5,1043,
doc_0f8cdacdf0c9e7e0,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/02.专项应急预案（30份）/24.危险化学品泄露应急准备与响应预案.doc,doc,doc,51084,f64b3a357696fb695cec1c0392ae1555fe7b9f7bc009c7a6b395de862fae17bc,,success,zh,142,3451,
doc_e5ffe546c15d83e4,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/02.专项应急预案（30份）/25.压力容器爆炸事故专项应急预案.docx,docx,docx,21017,28f6865973bce89c0407fa2866df5096a0e93467ea1a6644bc3fbe8ad0a9abc1,,success,zh,93,3991,
doc_adae0ab955d57238,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/02.专项应急预案（30份）/26.液氨泄漏专项应急预案.docx,docx,docx,112505,49592693ba18b5cf8eafd6d0a336b14f64e8d41b80f4d19c12b2ada5568fe9a0,,success,zh,447,11270,
doc_08c6223e3bbaf24e,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/02.专项应急预案（30份）/27.中暑专项应急预案.docx,docx,docx,19392,b950417f78071fae7b61808177c3a9607e2264c780c56620886ff68419e9bbf1,,success,zh,78,2723,
doc_9e7e0a1e2484baaf,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/02.专项应急预案（30份）/28.重大危险源应急预案专项方案.docx,docx,docx,24000,b1a055c0f737070983d8f0dffec7475c68229e512be98dffb7ad7e7c70f5dce5,,success,zh,218,7814,
doc_d2af5f988315b0ec,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/02.专项应急预案（30份）/29.专项应急预案和现场处置方案（1.道路危险货物运输2.触电事故3.雨雪冰冻等恶劣天气道路运输）.doc,doc,doc,295686,23886d248ccd65b54f9469b34ad48eee3b822daf22e13e70c1d93394b8a57dad,,success,zh,165,6573,
doc_891491deda3f3d71,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/02.专项应急预案（30份）/30.灼烫专项应急预案.docx,docx,docx,19045,7fdb68f010063bb804dcd5288b8f1422ef98c7cc9d2cd00bf9bee0d08384f528,,success,zh,80,2999,
doc_d8b9aa58d52ec184,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/03.应急演练方案（24份）/01.应急演练方案脚本大全.docx,docx,docx,1128890,b5e372c675ba26d2fe97feb13200d6b62e240ccb739ff849d3f02148fe3b60da,,success,zh,4605,157731,
doc_cc4803906779cbd3,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/03.应急演练方案（24份）/02.车辆伤害演练方案.doc,doc,doc,25600,681c9344c104571f455157564e3747c2bb384a599133e8c39467f720d331f25a,,success,zh,1,1331,
doc_0650c92090137cdf,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/03.应急演练方案（24份）/03.触电事故演练方案及演练图片.doc,doc,doc,621568,6f20167bd2aee573929ff91b4a46d3ac151f349d7394b50e3d0b3ee1b7996303,,success,zh,7,2248,
doc_75476690628ccb4d,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/03.应急演练方案（24份）/04.反恐应急演练方案脚本.doc,doc,doc,28160,c3a0c8f5b0fa4419d5d7c38fee913d2b067325221bb95a3faf563ccdf32ad155,,success,zh,6,2622,
doc_5b8c6a3b252ca216,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/03.应急演练方案（24份）/05.防暑演练方案.doc,doc,doc,146432,c8671fa4e53b33a834a84ef264ed0bf85801ffd702f3d905ed55144b2cc33c31,,success,zh,36,2475,
doc_dcb7f88ada2d3099,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/03.应急演练方案（24份）/06.防台防汛演练方案.doc,doc,doc,27136,fc906582b685edf726d674e1a522197ed804831330f5ca7630b1ade3605c4144,,success,zh,6,1589,
doc_168c993a0403d1ee,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/03.应急演练方案（24份）/07.行车安全作业检查表.doc,doc,doc,71168,fafd3dda86e261d22dc2f8c93d51fde9bb5bbff37d77c15db1c33f44f39416e4,,success,zh,2,2318,
doc_144c0f732c6f1769,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/03.应急演练方案（24份）/08.行车事故应急演练.docx,docx,docx,21136,9e5539761fdfcc7d52fb7e75a469417ed27cadb1491df2bbe84ee06e9f036f58,,success,zh,55,1554,
doc_faee7047782bc2cf,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/03.应急演练方案（24份）/09.行车专项安全检查表.doc,doc,doc,41984,1102723069e5b018ecc4671a2c7f6f28f28886f3a43974235833296b23f4e2aa,,success,zh,2,262,
doc_2a17619d0222edc9,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/03.应急演练方案（24份）/10.火灾事故专项应急预案演练方案.doc,doc,doc,34304,e19c6fd8e49b109376b9a51105ebe91d493df4c39bb9b008439a23fd685d5f97,,success,zh,12,3942,
doc_2fee46aa4bcccb80,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/03.应急演练方案（24份）/11.机械伤害应急演练方案.doc,doc,doc,27193,82b2a506efcd5bcc14030c84d0c8339f6e6a90b2cdd3d815e19b73ede60ee8b6,,success,zh,61,1816,
doc_e986f5da6a2c7953,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/03.应急演练方案（24份）/12.人员落水应急演练方案.doc,doc,doc,617984,b76502f28e7f87520d58ed2cd29e38bea9a7d967f645943a2ee85d7526a9768f,,success,zh,18,4045,
doc_abbab22238a5d113,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/03.应急演练方案（24份）/13.三防演练方案.docx,docx,docx,30550,25dffd556b9f56cb6a72ca2cda352b3212cab621b73329fc55d361967a40ab71,,success,zh,116,3455,
doc_f6bd4589491023d8,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/03.应急演练方案（24份）/14.烫伤应急演练方案.docx,docx,docx,25746,f52ee72c2d3067f181742d97e4c73774d26769c64d39f5eb7010124d87ce0a9d,,success,zh,110,2699,
doc_2134faef82989de0,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/03.应急演练方案（24份）/15.通信故障演练方案.doc,doc,doc,35328,93f223e492c9924b4d73a3d83c3639b4e4fa74a737021e05941e1bc90fed6ce4,,success,zh,3,2667,
doc_7f415a7d286d530d,cn,cn/6098-安全生产应急预案企业事故消防处置演练方案编制模板/安全生产应急预案/02.经典版应急预案合集（129份）/03.应急演练方案（24份）/16.透水事故演练方案(最新).doc,doc,doc,104960,414dc4f005f7b6b9604ed40f7fbcbb8fa8e00f559ec492f3618a37134a21d651,,success,zh,36,17493,
